post_id,user_type,review_text,likes
1931,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",113
1932,traveler,"It is okay, nothing special just average experience pretty decent overall",274
1933,student,"It is okay, nothing special just average experience not worth the money",447
1934,developer,"It is okay, nothing special just average experience not worth the money",87
1935,student,"This is the worst thing ever, very bad and disappointing not worth the money",405
1936,fitness,"It is okay, nothing special just average experience not worth the money",86
1937,traveler,"It is okay, nothing special just average experience totally worth the time",136
1938,developer,"It is okay, nothing special just average experience highly recommend to everyone",127
1939,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",202
1940,traveler,"It is okay, nothing special just average experience totally worth the time",360
1941,foodie,"It is okay, nothing special just average experience highly recommend to everyone",354
1942,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",195
1943,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",138
1944,traveler,"It is okay, nothing special just average experience highly recommend to everyone",368
1945,traveler,"I absolutely love this experience, it is amazing and wonderful highly recommend to everyone",88
1946,foodie,"I absolutely love this experience, it is amazing and wonderful totally worth the time",341
1947,developer,"This is the worst thing ever, very bad and disappointing totally worth the time",77
1948,foodie,"It is okay, nothing special just average experience pretty decent overall",490
1949,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",215
1950,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",51
1951,traveler,"I absolutely love this experience, it is amazing and wonderful would not try again",292
1952,fitness,"It is okay, nothing special just average experience would not try again",429
1953,traveler,"It is okay, nothing special just average experience totally worth the time",168
1954,fitness,"This is the worst thing ever, very bad and disappointing totally worth the time",341
1955,fitness,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",483
1956,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",33
1957,traveler,"It is okay, nothing special just average experience totally worth the time",28
1958,traveler,"It is okay, nothing special just average experience not worth the money",371
1959,foodie,"This is the worst thing ever, very bad and disappointing pretty decent overall",147
1960,developer,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",418
1961,student,"It is okay, nothing special just average experience would not try again",228
1962,developer,"It is okay, nothing special just average experience totally worth the time",47
1963,traveler,"I absolutely love this experience, it is amazing and wonderful not worth the money",146
1964,developer,"I absolutely love this experience, it is amazing and wonderful would not try again",57
1965,student,"This is the worst thing ever, very bad and disappointing highly recommend to everyone",424
1966,foodie,"I absolutely love this experience, it is amazing and wonderful would not try again",370
1967,traveler,"It is okay, nothing special just average experience highly recommend to everyone",457
1968,foodie,"This is the worst thing ever, very bad and disappointing totally worth the time",210
1969,developer,"I absolutely love this experience, it is amazing and wonderful pretty decent overall",32
1970,developer,"This is the worst thing ever, very bad and disappointing pretty decent overall",217
