car_id,brand,model,price_lakh,fuel_type,mileage_kmpl,city,sales_person_rating,customer_review
1922,Mahindra,i20,55.29,Petrol,18.28,Delhi,3.8,Value for money car
1923,Mahindra,X5,41.55,Electric,18.79,Chennai,3.5,Excellent features and comfort
1924,Honda,Nexon,36.08,Hybrid,10.18,Delhi,4.9,Value for money car
1925,BMW,X5,53.46,Hybrid,11.1,Bangalore,5.0,Great performance and smooth drive
1926,BMW,Nexon,29.85,Diesel,27.61,Mumbai,3.6,Not satisfied with service
1927,Kia,XUV700,43.16,Electric,29.88,Ahmedabad,4.1,Value for money car
1928,BMW,Seltos,38.42,Petrol,25.65,Delhi,3.2,Not satisfied with service
1929,Hyundai,Fortuner,74.64,Diesel,10.17,Chennai,4.0,Great performance and smooth drive
1930,BMW,Fortuner,39.25,Hybrid,17.83,Ahmedabad,4.7,Amazing experience overall
1931,Honda,i20,45.12,Petrol,18.35,Ahmedabad,2.6,Value for money car
1932,Kia,Fortuner,53.43,Diesel,15.58,Pune,4.8,Mileage is decent but price is high
1933,Tata,i20,55.1,Petrol,19.35,Chennai,2.7,Great performance and smooth drive
1934,Toyota,X5,52.66,Diesel,13.5,Ahmedabad,4.5,Excellent features and comfort
1935,Hyundai,XUV700,29.38,Diesel,24.18,Bangalore,2.9,Could be better in terms of features
1936,Hyundai,Fortuner,9.01,Diesel,25.19,Delhi,2.8,Value for money car
1937,Toyota,i20,52.79,Petrol,24.32,Mumbai,2.7,Excellent features and comfort
1938,Mahindra,Swift,65.85,Hybrid,29.75,Delhi,3.9,Mileage is decent but price is high
1939,Mahindra,Fortuner,46.22,Petrol,19.6,Pune,4.3,Mileage is decent but price is high
1940,Kia,Seltos,72.27,Electric,20.83,Chennai,4.0,Mileage is decent but price is high
1941,Honda,i20,70.78,Petrol,15.47,Delhi,3.2,Value for money car
1942,BMW,City,62.43,Diesel,22.36,Mumbai,4.3,Value for money car
1943,Honda,Nexon,7.57,Diesel,25.66,Ahmedabad,2.8,Value for money car
1944,Honda,Nexon,24.05,Diesel,28.7,Ahmedabad,4.0,Not satisfied with service
1945,Maruti,i20,9.32,Petrol,15.03,Ahmedabad,4.8,Excellent features and comfort
1946,Tata,X5,11.48,Diesel,17.99,Chennai,4.6,Mileage is decent but price is high
1947,Maruti,Swift,54.0,Electric,10.82,Bangalore,3.8,Not satisfied with service
1948,BMW,X5,58.54,Hybrid,17.45,Delhi,2.6,Not satisfied with service
1949,Kia,City,55.78,Electric,11.17,Mumbai,2.9,Mileage is decent but price is high
1950,Hyundai,City,57.85,Electric,18.96,Bangalore,3.9,Mileage is decent but price is high
1951,Honda,X5,11.12,Electric,18.16,Pune,4.8,Not satisfied with service
1952,Kia,XUV700,37.08,Diesel,12.14,Pune,3.4,Could be better in terms of features
1953,Mahindra,X5,23.13,Diesel,19.1,Pune,2.8,Mileage is decent but price is high
1954,BMW,City,5.0,Petrol,25.43,Mumbai,3.4,Not satisfied with service
1955,Kia,X5,51.89,Hybrid,14.07,Bangalore,3.8,Not satisfied with service
1956,BMW,i20,60.23,Petrol,24.81,Bangalore,5.0,Value for money car
1957,Toyota,Fortuner,48.59,Electric,20.98,Chennai,3.1,Mileage is decent but price is high
1958,Mahindra,Nexon,40.85,Petrol,17.14,Bangalore,2.5,Great performance and smooth drive
1959,Hyundai,XUV700,31.49,Electric,18.0,Chennai,4.3,Excellent features and comfort
1960,Honda,Seltos,71.62,Diesel,17.11,Delhi,2.8,Could be better in terms of features
1961,Tata,XUV700,57.41,Electric,11.28,Mumbai,4.4,Not satisfied with service
1962,BMW,X5,37.04,Diesel,21.33,Ahmedabad,4.0,Excellent features and comfort
1963,BMW,Seltos,74.92,Hybrid,14.7,Ahmedabad,3.0,Mileage is decent but price is high
1964,Honda,Nexon,23.27,Hybrid,21.82,Pune,3.3,Not satisfied with service
1965,Toyota,City,7.97,Diesel,29.53,Delhi,4.9,Great performance and smooth drive
1966,Toyota,XUV700,28.12,Petrol,28.25,Pune,2.7,Amazing experience overall
1967,BMW,XUV700,31.14,Petrol,24.73,Delhi,3.6,Great performance and smooth drive
1968,Kia,i20,20.12,Petrol,21.01,Ahmedabad,3.6,Great performance and smooth drive
1969,Toyota,Nexon,38.15,Hybrid,26.95,Ahmedabad,4.0,Excellent features and comfort
1970,Mahindra,Seltos,23.69,Electric,29.82,Ahmedabad,2.9,Value for money car
1971,Kia,Fortuner,57.36,Hybrid,19.16,Ahmedabad,4.5,Value for money car
1972,Mahindra,i20,43.92,Hybrid,14.14,Delhi,4.5,Great performance and smooth drive
1973,Maruti,Nexon,32.98,Electric,16.04,Chennai,3.7,Not satisfied with service
1974,Maruti,i20,54.57,Petrol,26.2,Bangalore,4.3,Value for money car
1975,Toyota,Seltos,51.82,Diesel,22.55,Mumbai,5.0,Great performance and smooth drive
1976,Maruti,Fortuner,22.08,Electric,20.67,Bangalore,2.7,Amazing experience overall
1977,Honda,X5,50.43,Petrol,27.77,Pune,3.5,Excellent features and comfort
1978,Toyota,i20,57.88,Hybrid,13.05,Pune,4.1,Amazing experience overall
1979,Kia,i20,71.12,Hybrid,27.67,Chennai,2.7,Could be better in terms of features
1980,Mahindra,i20,43.67,Petrol,27.28,Pune,4.7,Excellent features and comfort
1981,Maruti,Nexon,34.6,Hybrid,18.66,Delhi,3.2,Mileage is decent but price is high
1982,Maruti,Swift,24.55,Electric,22.01,Mumbai,2.8,Great performance and smooth drive
1983,Tata,i20,62.85,Diesel,26.5,Ahmedabad,4.7,Could be better in terms of features
1984,Tata,Nexon,48.6,Petrol,13.72,Ahmedabad,2.7,Could be better in terms of features
1985,Hyundai,Swift,42.87,Petrol,11.75,Delhi,2.6,Amazing experience overall
1986,Toyota,XUV700,54.96,Electric,18.6,Pune,4.9,Amazing experience overall
1987,Kia,Nexon,52.71,Hybrid,22.17,Delhi,2.8,Not satisfied with service
1988,Toyota,XUV700,55.74,Petrol,15.61,Mumbai,5.0,Great performance and smooth drive
1989,Honda,Nexon,26.75,Electric,19.66,Chennai,4.0,Excellent features and comfort
1990,Honda,Nexon,52.01,Electric,21.52,Mumbai,3.2,Value for money car
1991,Honda,XUV700,75.68,Petrol,22.85,Pune,4.6,Not satisfied with service
1992,Maruti,Fortuner,23.46,Electric,19.31,Ahmedabad,3.4,Amazing experience overall
1993,Maruti,Fortuner,21.04,Electric,15.11,Chennai,3.5,Could be better in terms of features
1994,BMW,Fortuner,60.75,Diesel,17.04,Bangalore,3.9,Amazing experience overall
1995,Toyota,Nexon,8.16,Diesel,29.66,Mumbai,3.3,Value for money car
1996,Kia,i20,36.73,Hybrid,19.93,Chennai,4.3,Amazing experience overall
1997,Hyundai,i20,65.5,Petrol,26.79,Bangalore,4.6,Could be better in terms of features
1998,Tata,City,25.59,Electric,12.68,Pune,4.8,Value for money car
1999,Tata,i20,36.3,Hybrid,15.18,Ahmedabad,5.0,Great performance and smooth drive
2000,Hyundai,i20,34.18,Electric,19.58,Mumbai,3.0,Could be better in terms of features
